"id","espn_id","team_name","conference","division","feed","in_store","color","bundle_id","wiki","youtube"
"6284","301","San Diego","Pioneer","","","","00005C","","",""
"6285","2674","Valparaiso","Pioneer","","","","663300","","",""
"6286","2026","Appalachian State","Southern","","","","000000","","",""
"6287","236","Chattanooga","Southern","","","","003D6A","","",""
"6288","2643","Citadel","Southern","","","","10214A","","",""
"6289","2210","Elon","Southern","","","","670001","","",""
"6290","231","Furman","Southern","","","","502171","","",""
"6291","290","Georgia Southern","Southern","","","","002468","","",""
"6292","2535","Samford","Southern","","","","CF2037","","",""
"6293","2717","Western Carolina","Southern","","","","6B478D","","",""
"6294","2747","Wofford","Southern","","","","CCB079","","",""
"6295","2110","Central Arkansas","Southland","","","","470051","","",""
"6296","2320","Lamar","Southland","","","","e51937","","",""
"6297","2377","McNeese State","Southland","","","","1A4687","","",""
"6298","2447","Nicholls State","Southland","","","","B33236","","",""
"6299","2466","Northwestern State","Southland","","","","552794","","",""
"6300","2534","Sam Houston State","Southland","","","","F7923A","","",""
"6301","2545","Southeastern Louisiana","Southland","","","","006545","","",""
"6302","2617","Stephen F. Austin","Southland","","","","4E1F8F","","",""
"6303","2010","Alabama A&M","SWAC","","","","800400","","",""
"6304","2011","Alabama State","SWAC","","","","000000","","",""
"6305","2016","Alcorn State","SWAC","","","","800080","","",""
"6306","2029","Arkansas-Pine Bluff","SWAC","","","","000000","","",""
"6307","2755","Grambling State","SWAC","","","","E1AD25","","",""
"6308","2296","Jackson State","SWAC","","","","00233F","","",""
"6309","2400","Mississippi Valley State","SWAC","","","","016641","","",""
"6310","2504","Prairie View A&M","SWAC","","","","7F378D","","",""
"6311","2582","Southern University","SWAC","","","","002576","","",""
"6312","2640","Texas Southern","SWAC","","","","882A44","","",""
